"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Class","Strand"
"ENSG00000249641",54.786943549632,0.341897269634866,0.262684674232375,0.0832078166800654,0.181719565396857,"HOXC13-AS","12:53935328-53939643","lncRNA","-"
"ENSG00000262050",4.46979452280107,-0.204119786723962,0.421877967952019,0.0832056476090562,0.181719565396857,"AC005696.1","17:2712309-2712833","lncRNA","+"
"ENSG00000279838",12.8819957256658,0.354317955793551,0.482615172086322,0.083218309972653,0.181719565396857,"AL356273.3","1:185292384-185294372","TEC","-"
"ENSG00000260597",70.7280394604333,0.366747091160256,0.30624360140827,0.0832909538742615,0.181846689261451,"AC012531.1","12:54019910-54022589","lncRNA","+"
"ENSG00000240445",781.857084011868,-0.234273409867226,0.151180262333502,0.0833224028251817,0.181896840925343,"FOXO3B","17:18667629-18682262","protein_coding","-"
"ENSG00000261441",5.12218228883297,0.235692877320874,0.439954605759302,0.0833610470443789,0.181962688405448,"AC124068.2","15:89335053-89336161","lncRNA","+"
"ENSG00000284922",43.0904127614915,-0.374263637085583,0.451335433833285,0.0833828379073608,0.18199173828102,"AP000812.5","11:72080777-72110782","protein_coding","+"
"ENSG00000277459",26.4246577344861,-0.382127588118827,0.351169788023708,0.0834874897379819,0.182201616552579,"AP001527.2","11:102109827-102110457","lncRNA","-"
"ENSG00000261884",277.589906481948,-0.335741679665361,0.2559933497387,0.0835141633735099,0.182241291210197,"AC040162.1","16:67929614-67936017","protein_coding","-"
"ENSG00000248858",4.27234974944265,0.218837564980329,0.43042230386467,0.0835780195296485,0.182362087766563,"AC104211.1","8:92699742-92879502","lncRNA","-"
"ENSG00000255867",12.4954590154857,0.392789851533973,0.417061882827502,0.0837368138246401,0.182689987859228,"DENND5B-AS1","12:31589923-31615666","lncRNA","+"
"ENSG00000019485",665.343861537725,0.247644647642108,0.16113961055104,0.0837677905820425,0.182738987995701,"PRDM11","11:45095806-45235110","protein_coding","+"
"ENSG00000256001",13.5340020555322,0.135694764765607,0.386023685672439,0.0838276763181576,0.182851036539861,"AC079949.1","12:127142029-127146532","lncRNA","-"
"ENSG00000146197",18.0087150481128,0.390073364758612,0.393515154768239,0.0838680577162558,0.182920522344441,"SCUBE3","6:35213956-35253079","protein_coding","+"
"ENSG00000115524",16025.6981293761,0.138443511798918,0.082296239023378,0.0839126118794603,0.182999094111996,"SF3B1","2:197388515-197435091","protein_coding","-"
"ENSG00000101152",4559.14050676656,-0.072217318848405,0.0425328541029615,0.0839499350788067,0.183061882011973,"DNAJC5","20:63895126-63936031","protein_coding","+"
"ENSG00000153094",656.242868094844,-0.252036052840257,0.164647080025515,0.0840485041069808,0.183239574800861,"BCL2L11","2:111119378-111168445","protein_coding","+"
"ENSG00000184716",32.994146323234,0.345058452579274,0.478723240071708,0.0840470944261426,0.183239574800861,"SERINC4","15:43794162-43800221","protein_coding","-"
"ENSG00000183340",517.656595223647,-0.149846264186254,0.0900627930863057,0.0840610221687073,0.183248245339323,"JRKL","11:96389989-96507574","protein_coding","+"
"ENSG00000176542",858.415702692576,0.158786048234085,0.0960614451996907,0.0841309818545996,0.18338212086665,"USF3","3:113648385-113696646","protein_coding","-"
"ENSG00000122359",9709.23041096258,-0.147469432994549,0.0883882504312807,0.0842728521610483,0.183672698406673,"ANXA11","10:80150889-80205572","protein_coding","-"
"ENSG00000161860",10.0622996982213,-0.339686308881623,0.484905861720088,0.0843470671985127,0.18381577722134,"SYCE2","19:12898786-12919276","protein_coding","-"
"ENSG00000127445",1944.37815968215,-0.17867349227058,0.109158505377315,0.0843928231194357,0.1838781375066,"PIN1","19:9835257-9849682","protein_coding","+"
"ENSG00000156502",1738.27229450668,0.206723744732225,0.125225181915479,0.0843844801598455,0.1838781375066,"SUPV3L1","10:69180234-69209099","protein_coding","+"
"ENSG00000245248",43.7420702770724,-0.379740142518514,0.420511784292265,0.084421146757169,0.183921172184714,"USP2-AS1","11:119364359-119526664","lncRNA","+"
"ENSG00000125505",7080.62316201606,0.149406250746957,0.089841304679795,0.0845405947122921,0.184162702767004,"MBOAT7","19:54173412-54189882","protein_coding","-"
"ENSG00000105655",1910.50333227454,0.13869785203508,0.0837601567361909,0.0845645213723414,0.184196122440973,"ISYNA1","19:18434388-18438301","protein_coding","-"
"ENSG00000155592",416.240224120101,-0.197606682693413,0.122532311774716,0.0845755379880198,0.184201417879704,"ZKSCAN2","16:25236001-25257845","protein_coding","-"
"ENSG00000091527",7788.94308281918,0.0788826089780494,0.0460877419549217,0.0845959811979301,0.18422724082436,"CDV3","3:133573730-133590261","protein_coding","+"
"ENSG00000069869",5848.22093180647,0.161435263183034,0.0988835802985507,0.0846503171215798,0.184326860229726,"NEDD4","15:55826922-55993746","protein_coding","-"
"ENSG00000168675",50.610173200398,-0.356593007368939,0.463491763863834,0.0846877110649766,0.184389571838753,"LDLRAD4","18:13217498-13652755","protein_coding","+"
"ENSG00000140519",103.787509792179,0.289483623666089,0.199682482365432,0.0847217026009392,0.184444863450345,"RHCG","15:89471398-89496589","protein_coding","-"
"ENSG00000237718",8.98655505695661,0.255341485751148,0.450398184653772,0.0847403918559579,0.184466833123943,"AC009095.1","16:67614381-67616146","lncRNA","-"
"ENSG00000233622",59.5583419938178,0.371382574303555,0.322779177427393,0.0848172339679256,0.184615375345627,"CYP2T1P","19:40808474-40812100","transcribed_unitary_pseudogene","-"
"ENSG00000203279",17.7748335268504,-0.380475285963642,0.432416253093285,0.0849298341281149,0.184841711424093,"AL590705.1","9:97200475-97238745","lncRNA","-"
"ENSG00000240970",12.6809982767503,0.343171001703851,0.477767860966153,0.0850333721186246,0.185048280637498,"RPL23AP64","11:119003012-119003446","processed_pseudogene","-"
"ENSG00000113389",2437.50904811597,-0.193053884808174,0.118905175765763,0.0850550589282511,0.185076702769333,"NPR3","5:32689070-32791724","protein_coding","+"
"ENSG00000157423",13.9642899646494,0.351269799077122,0.460987192807687,0.0850722722603778,0.185095386000041,"HYDIN","16:70802084-71230722","protein_coding","-"
"ENSG00000173320",505.572693541972,-0.264846815528486,0.177437520691439,0.0851194798550279,0.185179318626001,"STOX2","4:183797692-184023526","protein_coding","+"
"ENSG00000072864",1397.2565921047,-0.173419057551172,0.106313411274448,0.085173768785011,0.185278638272575,"NDE1","16:15643267-15726353","protein_coding","+"
"ENSG00000135299",215.148410526323,0.269020424319627,0.179261357764112,0.0852264799985286,0.185374506120076,"ANKRD6","6:89433152-89633834","protein_coding","+"
"ENSG00000012779",4.58648268083707,0.181502272246058,0.407793517379824,0.0852555873641728,0.185400225714406,"ALOX5","10:45374176-45446119","protein_coding","+"
"ENSG00000046651",732.853037150242,-0.190600797377145,0.117607289233936,0.0852516179999938,0.185400225714406,"OFD1","X:13734745-13769357","protein_coding","+"
"ENSG00000183034",4.13382946853542,0.171196557436171,0.403228416932059,0.0852789104928603,0.185432150058206,"OTOP2","17:74924275-74933912","protein_coding","+"
"ENSG00000285437",258.081822519131,-0.363156935179658,0.311881667571197,0.08529831175804,0.185455541018317,"POLR2J3","7:102562133-102572583","protein_coding","-"
"ENSG00000213090",5.877700608365,0.237523866163507,0.440071411286111,0.085344791800016,0.185537795933665,"AC007256.1","2:201410544-201413308","processed_pseudogene","-"
"ENSG00000083635",619.833436262918,-0.174069281253413,0.106245186611309,0.0854638017373988,0.185777696684488,"NUFIP1","13:44939249-44989471","protein_coding","-"
"ENSG00000274565",29.4221984032616,-0.379169521422347,0.360033056989035,0.0855495878112398,0.185945335476664,"AC080038.2","17:62626437-62627590","lncRNA","-"
"ENSG00000109046",2731.06116930796,0.154201328215683,0.0924870451230738,0.085564606673771,0.185959140618492,"WSB1","17:27294076-27315926","protein_coding","+"
"ENSG00000101203",23.5627026444001,0.385208608702182,0.414925654444555,0.0855834527555647,0.18597019742087,"COL20A1","20:63293186-63334851","protein_coding","+"
"ENSG00000279632",4.19849622956668,0.25133442964971,0.448257323321075,0.0855870300318654,0.18597019742087,"AP003108.4","11:61426448-61427325","TEC","-"
"ENSG00000272370",10.3288126410602,-0.30768852991854,0.481695526732039,0.0856784514039516,0.186149992392079,"AC092354.2","5:65020038-65020551","lncRNA","+"
"ENSG00000137462",4.14450338935809,0.153801653217019,0.394338938774225,0.0858150506851003,0.186427897169788,"TLR2","4:153684070-153705702","protein_coding","+"
"ENSG00000140553",4650.85914072211,-0.150042870222904,0.0923908394910339,0.0859353139608961,0.186651362728389,"UNC45A","15:90930180-90954093","protein_coding","+"
"ENSG00000206181",3.22909367455198,0.168680036779695,0.40171098750776,0.0859310131483036,0.186651362728389,"ELOA2","18:47032572-47035621","protein_coding","-"
"ENSG00000102981",98.2913765733783,-0.323904497889918,0.239175812268948,0.0859789354310032,0.186727205149527,"PARD6A","16:67660946-67662778","protein_coding","+"
"ENSG00000115170",982.237644289947,-0.107810382606668,0.0642508287867761,0.0860226619649842,0.186803260370318,"ACVR1","2:157736444-157875862","protein_coding","-"
"ENSG00000118292",12.2323697549275,-0.36211115249929,0.462111790320542,0.0860321680252889,0.186804995950063,"C1orf54","1:150268200-150280916","protein_coding","+"
"ENSG00000165923",50.8628538194959,0.381814920710023,0.404556486972695,0.0860576582973929,0.186841434807788,"AGBL2","11:47659591-47715389","protein_coding","-"
"ENSG00000261599",86.0606199395104,0.362629048075167,0.464033497901134,0.0860940258847039,0.186901479849876,"HERC2P8","16:33094204-33129090","transcribed_unprocessed_pseudogene","-"
"ENSG00000285253",10.1931672152766,-0.252874497984605,0.449352719103211,0.0861111539414268,0.186919749879939,"AC090517.4","15:56652488-56918571","protein_coding","-"
"ENSG00000224401",7.37427317917905,0.259002827415737,0.451705629210482,0.086128634364989,0.186938781011719,"RPL7P57","X:47840963-47841702","processed_pseudogene","-"
"ENSG00000257551",3.4747667519042,0.179211851571449,0.407224037984476,0.0862532988735935,0.187190423561901,"HLX-AS1","1:220832763-220880140","lncRNA","-"
"ENSG00000225871",2.10071449084792,0.170392059919929,0.403146627115975,0.0862710734997209,0.187210061893043,"AC245100.2","1:148435105-148436926","processed_pseudogene","+"
"ENSG00000166831",455.05963406684,-0.163920389060352,0.0998306347717035,0.086348897252954,0.187359990954908,"RBPMS2","15:64739891-64775589","protein_coding","-"
"ENSG00000101413",1794.58532052352,-0.131462582343083,0.07865775597965,0.086452592712137,0.187528093887261,"RPRD1B","20:38033546-38127780","protein_coding","+"
"ENSG00000138119",29090.5547670287,0.222750541162963,0.142758741331563,0.0864495966862587,0.187528093887261,"MYOF","10:93306429-93482334","protein_coding","-"
"ENSG00000172955",6.37437030801732,-0.212084936193566,0.425793114642099,0.0864470588810907,0.187528093887261,"ADH6","4:99202638-99219537","protein_coding","-"
"ENSG00000083857",15663.7206106563,-0.153826195969825,0.0948570822775762,0.086472460800798,0.187552228718269,"FAT1","4:186587794-186726722","protein_coding","-"
"ENSG00000106328",3.71114404536852,0.16639161818313,0.400384094373486,0.0865646375929554,0.187733174927409,"FSCN3","7:127591409-127602144","protein_coding","+"
"ENSG00000088280",401.984360382105,-0.21252289544504,0.137442109174832,0.0866910575838217,0.187969342138544,"ASAP3","1:23428563-23484568","protein_coding","-"
"ENSG00000242082",121.817821801211,-0.380010196141998,0.359188759100413,0.0866824711298868,0.187969342138544,"SLC5A4-AS1","22:32205115-32278382","lncRNA","+"
"ENSG00000279333",55.2237699130258,-0.375739924568351,0.374759762044148,0.0867172447613975,0.188007122711781,"AC096636.1","1:210678315-210681932","TEC","+"
"ENSG00000262312",4.64719455298948,0.214854099861614,0.426428499080067,0.0867285996232252,0.188012741731464,"AC004494.1","16:3542739-3545785","lncRNA","+"
"ENSG00000105705",825.618418808051,-0.166843098702948,0.100664979740279,0.0867733231609532,0.188052691759419,"AC004475.1","19:19276018-19320509","protein_coding","-"
"ENSG00000116151",244.8985404117,-0.287911450768504,0.201574493910463,0.0867651143189443,0.188052691759419,"MORN1","1:2321253-2391707","protein_coding","-"
"ENSG00000188833",41.9753695381932,-0.362904769142683,0.308981399973523,0.0867657624113187,0.188052691759419,"ENTPD8","9:137434364-137441816","protein_coding","-"
"ENSG00000121274",1811.39240360963,0.1434168942955,0.0855270039787169,0.0868175287022629,0.188091495335459,"TENT4B","16:50152918-50235310","protein_coding","+"
"ENSG00000183801",7.08271378455131,0.291668893227366,0.462787173781856,0.0868103429493829,0.188091495335459,"OLFML1","11:7485388-7511377","protein_coding","+"
"ENSG00000197837",23.0175006248921,-0.374012747678172,0.408006977014013,0.0868066505001326,0.188091495335459,"HIST4H4","12:14767999-14771131","protein_coding","-"
"ENSG00000270177",14.6522796830195,-0.373002140958195,0.443552170652593,0.086834173474988,0.188108561379833,"AC104109.2","5:134226410-134227827","lncRNA","+"
"ENSG00000101421",4530.81453601446,0.164452150367597,0.099659141176012,0.0869473115266553,0.188334635921695,"CHMP4B","20:33811348-33854366","protein_coding","+"
"ENSG00000005156",3421.25159043199,-0.198930832733719,0.122512047414973,0.087099160844656,0.1886445079671,"LIG3","17:34980494-35009743","protein_coding","+"
"ENSG00000273796",20.5316899035338,-0.378347411907562,0.416068499636492,0.0871894550286934,0.188821011167923,"BX322562.1","21:45403809-45404369","lncRNA","-"
"ENSG00000139266",281.783997137842,-0.181773213769636,0.111511535771711,0.0872721941524729,0.188981118847528,"MARCH9","12:57755103-57760411","protein_coding","+"
"ENSG00000112033",626.334298548526,0.147162054743412,0.0892598061725829,0.0873136511531476,0.189051810020263,"PPARD","6:35342558-35428191","protein_coding","+"
"ENSG00000133069",173.862478207294,0.226071506359383,0.145047375705946,0.0873492950292152,0.189109901599577,"TMCC2","1:205227946-205285632","protein_coding","+"
"ENSG00000266402",19.2684608085577,0.318708781819844,0.467552332850196,0.087360376304306,0.189114809162434,"SNHG25","17:64145970-64146476","lncRNA","+"
"ENSG00000197566",310.404461903126,-0.270787936374179,0.186005079572584,0.0874047125991554,0.189191697822324,"ZNF624","17:16620734-16653856","protein_coding","-"
"ENSG00000105131",5.39795489502638,0.279540319141112,0.463404040661526,0.0874314361020257,0.189230451081303,"EPHX3","19:15226919-15233435","protein_coding","-"
"ENSG00000261064",15.4833448191868,0.353723832377765,0.469822251598855,0.0875246211431263,0.18941302669213,"LINC02256","15:32536047-32587613","lncRNA","+"
"ENSG00000101132",1412.88356515999,-0.213902141138688,0.135757363768304,0.0875437188682106,0.189416144445085,"PFDN4","20:54208087-54228052","protein_coding","+"
"ENSG00000180376",386.317841650625,0.260431898182775,0.173662572997093,0.087534913211761,0.189416144445085,"CCDC66","3:56557161-56621818","protein_coding","+"
"ENSG00000131437",1737.53896197134,-0.199706095504215,0.123150937427601,0.0875654344173159,0.189444024949432,"KIF3A","5:132692628-132737638","protein_coding","-"
"ENSG00000250303",34.681053157596,0.377174462058895,0.359683231799277,0.0876669877080157,0.18964460791243,"AP002884.1","11:112270749-112362534","lncRNA","+"
"ENSG00000173275",396.147355811325,-0.20478235445608,0.129268582804819,0.0877302760485478,0.189762382560903,"ZNF449","X:135344796-135363152","protein_coding","+"
"ENSG00000286205",2.49792905606327,0.155271654020027,0.392680452898316,0.0878071233934779,0.189909458912003,"AC139887.5","4:843963-846294","lncRNA","-"
"ENSG00000126106",240.848139061374,-0.221933144842774,0.143630885449415,0.0878331060485873,0.189940701039308,"TMEM53","1:44635238-44674481","protein_coding","-"
"ENSG00000281398",2169.87535816074,-0.166087459149841,0.103434692295158,0.0878392745612685,0.189940701039308,"SNHG4","5:139274102-139284899","lncRNA","+"
"ENSG00000172935",2.78067587954078,0.151981562504927,0.393679823914829,0.0879525903702551,0.190166565191356,"MRGPRF","11:69004395-69013382","protein_coding","-"
"ENSG00000124334",8.92458561835628,0.328595673474916,0.475072131811207,0.0879933091989492,0.190202476170504,"IL9R","X:155997581-156010817","protein_coding","+"
"ENSG00000143801",1307.11367343482,0.110590350557879,0.0657864536057493,0.0880046600300439,0.190202476170504,"PSEN2","1:226870184-226896105","protein_coding","+"
"ENSG00000146556",517.016728491956,0.203196085073452,0.126507534056576,0.0879811604285321,0.190202476170504,"WASH2P","2:113588550-113599043","transcribed_unprocessed_pseudogene","+"
"ENSG00000287868",2.83438025713044,0.1374193621331,0.386813934657674,0.087999860698107,0.190202476170504,"AL355377.4","9:35023840-35025402","lncRNA","-"
"ENSG00000086717",112.977793738269,0.298759252069013,0.213468125856405,0.088037574801116,0.19023528727545,"PPEF1","X:18675909-18827921","protein_coding","+"
"ENSG00000125510",43.1186858139289,0.322123370885499,0.240577647957351,0.0880289206190264,0.19023528727545,"OPRL1","20:64080082-64100643","protein_coding","+"
"ENSG00000111057",79673.9932249437,0.136848339410569,0.083300361035267,0.0880853263229477,0.1903193027451,"KRT18","12:52948871-52952906","protein_coding","+"
"ENSG00000261123",9.20168240852398,0.301492840240604,0.470627286734097,0.0881036558335936,0.190320573490712,"AC009065.5","16:2094830-2097026","lncRNA","-"
"ENSG00000277142",76.8725416168413,-0.34201319335526,0.27109939493839,0.0881005097293556,0.190320573490712,"LINC00235","16:525155-527407","lncRNA","-"
"ENSG00000143368",5634.74179376753,0.0877321905992915,0.0523265771549996,0.088136198695214,0.190371704722221,"SF3B4","1:149923317-149927803","protein_coding","-"
"ENSG00000101343",2257.30168875892,-0.178637984669743,0.111479199252052,0.0881778317160923,0.190423289327505,"CRNKL1","20:20034368-20056046","protein_coding","-"
"ENSG00000125730",718.309722447719,0.283408701706549,0.198045148622568,0.0881692852359417,0.190423289327505,"C3","19:6677704-6730562","protein_coding","-"
"ENSG00000111452",51.5133072422119,0.376436276500823,0.361224247001042,0.088389133253378,0.190847200467299,"ADGRD1","12:130953907-131141469","protein_coding","+"
"ENSG00000113716",4264.254634342,0.0905729436982423,0.0535727646599196,0.0883982923724224,0.190847200467299,"HMGXB3","5:150000046-150053142","protein_coding","+"
"ENSG00000205643",257.633307389367,-0.2571770625077,0.17363978351908,0.0884008146466567,0.190847200467299,"CDPF1","22:46244011-46250311","protein_coding","-"
"ENSG00000280758",2.60490353252724,0.152583806429951,0.39351860433081,0.0884409937404523,0.190914731934944,"AL356481.3","9:128630328-128631685","lncRNA","-"
"ENSG00000234618",13.950087786994,-0.376586163907267,0.403044266677068,0.0884987211854214,0.191020127065716,"RPSAP9","9:76398699-76399586","processed_pseudogene","+"
"ENSG00000260425",19.6608412604008,0.363401258807982,0.454504231659544,0.0885188638657564,0.191044384291299,"AL031709.1","16:1358900-1361405","lncRNA","-"
"ENSG00000196696",476.927360517043,0.237557126087123,0.155678478274492,0.0886821482492862,0.191358291329421,"AC009022.1","16:69976297-70065948","lncRNA","-"
"ENSG00000243449",623.764649838206,-0.291156354698287,0.205466979659703,0.0886747658713257,0.191358291329421,"C4orf48","4:2041993-2043970","protein_coding","+"
"ENSG00000183287",100.138447974347,0.358931266224365,0.30824152863602,0.0887307158816477,0.19144383640796,"CCBE1","18:59430939-59697662","protein_coding","-"
"ENSG00000197665",25.3190774786945,-0.0791985568366734,0.366957697923601,0.0888009985627192,0.191576211580004,"AC007952.1","17:19155727-19159111","lncRNA","-"
"ENSG00000177374",345.861659483677,-0.164118317590212,0.100917661211233,0.0888108081586515,0.191578110702179,"HIC1","17:2054154-2063241","protein_coding","+"
"ENSG00000182858",1025.09568841893,0.218860068299381,0.139976289849481,0.0888780055805084,0.191703791065629,"ALG12","22:49900229-49918438","protein_coding","-"
"ENSG00000182985",1125.1579143097,-0.222850609900348,0.144957540868112,0.088906610251903,0.191746212600983,"CADM1","11:115169218-115504957","protein_coding","-"
"ENSG00000261329",12.3476008005703,0.319237265961079,0.468537117300944,0.0889646506429233,0.191852103683176,"AC016597.1","16:27678940-27718806","lncRNA","-"
"ENSG00000078747",3145.26725106479,-0.193364573782067,0.12144276620005,0.0890090608686864,0.191928583008811,"ITCH","20:34363241-34540748","protein_coding","+"
"ENSG00000167967",1793.07736876612,0.188011849918361,0.117975262342061,0.0890195477975929,0.191931906139821,"E4F1","16:2223580-2235742","protein_coding","+"
"ENSG00000198242",38261.89477109,0.199498809641815,0.125642266630068,0.0890370983338642,0.191950456667309,"RPL23A","17:28719985-28724359","protein_coding","+"
"ENSG00000267254",34.6346268093234,0.370826797548172,0.338833493285608,0.0891215269309391,0.192113167919552,"ZNF790-AS1","19:36797502-36831596","lncRNA","+"
"ENSG00000100997",3845.81878514053,-0.132749474071804,0.0792462747373395,0.0891465613022688,0.192139975122832,"ABHD12","20:25294743-25390983","protein_coding","-"
"ENSG00000118257",4164.87847663246,0.266514279411037,0.178785630777611,0.0891518737985454,0.192139975122832,"NRP2","2:205681990-205798133","protein_coding","+"
"ENSG00000127415",326.990245103675,0.246128237923579,0.164573416237527,0.0891743504197899,0.192149813021652,"IDUA","4:986997-1004564","protein_coding","+"
"ENSG00000205583",114.827878493503,-0.270394681207699,0.185251511188585,0.0891734332341021,0.192149813021652,"STAG3L1","7:75359194-75395383","transcribed_unprocessed_pseudogene","+"
"ENSG00000095713",15.2372503037023,0.270765806482868,0.456077352676973,0.089193547037464,0.1921718770525,"CRTAC1","10:97865000-98030828","protein_coding","-"
"ENSG00000065491",408.209958641064,-0.15943799415202,0.0976009878903634,0.0892631878619367,0.192244699415564,"TBC1D22B","6:37257772-37332970","protein_coding","+"
"ENSG00000230366",6.96304890407032,0.323306630483988,0.47501703740675,0.0892605479998679,0.192244699415564,"DSCR9","21:37208503-37221736","lncRNA","+"
"ENSG00000232739",10.3570778552787,0.270591642260836,0.460032108978472,0.089251955455869,0.192244699415564,"AL607028.1","10:15237492-15241767","lncRNA","+"
"ENSG00000258325",4.99211955518339,-0.281367358676792,0.459512228123366,0.0892535142865167,0.192244699415564,"ITFG2-AS1","12:2796877-2812902","lncRNA","-"
"ENSG00000151116",1441.89421835512,-0.166873473453781,0.101259895771731,0.0892982016772662,0.192290823637587,"UEVLD","11:18529609-18588747","protein_coding","-"
"ENSG00000284395",4.83489164332953,0.237916813256344,0.438974916329929,0.0893063503892222,0.192290823637587,"AL032819.3","16:1431035-1433397","protein_coding","+"
"ENSG00000288045",6.11037187563468,-0.289975361775641,0.464138737963652,0.0893114918456563,0.192290823637587,"AL352979.4","14:52951432-52952864","lncRNA","+"
"ENSG00000129235",1736.84585533834,-0.269491871784804,0.188845841154087,0.0893248738712252,0.19230033804005,"TXNDC17","17:6640758-6644541","protein_coding","+"
"ENSG00000278985",19.384073451212,0.379377217709371,0.385568415165979,0.0893699221705566,0.192378015467973,"AC092718.7","16:80982319-80984094","TEC","-"
"ENSG00000185306",6.14100716656722,-0.158922358567856,0.395879989911878,0.0894036486938458,0.192431308459717,"C12orf56","12:64264762-64391192","protein_coding","-"
"ENSG00000226695",2.04634144790947,-0.0874165582904214,0.369396196217751,0.08944399173265,0.192491905503959,"ANKRD20A10P","13:24750657-24752171","processed_pseudogene","-"
"ENSG00000233461",312.030784407474,-0.336269852913293,0.266552193834335,0.0894497458808891,0.192491905503959,"AL445524.1","1:231520729-231528618","lncRNA","-"
"ENSG00000243224",9.17064902498341,-0.343858020984488,0.468500768537868,0.0894840794618929,0.192527168557452,"AC006252.1","3:52239258-52241097","lncRNA","+"
"ENSG00000261822",17.6429451981449,-0.217175776893658,0.427191760968015,0.0894833827670704,0.192527168557452,"AC018362.2","15:42567031-42569994","lncRNA","-"
"ENSG00000233369",3634.17672394443,-0.181385727305226,0.112674422434741,0.0895317982242378,0.192610521498147,"GTF2IP4","7:73154938-73207283","transcribed_processed_pseudogene","+"
"ENSG00000185219",1333.85783735321,-0.180919075240445,0.113866281979164,0.0895789594372167,0.192692658384348,"ZNF445","3:44431705-44477670","protein_coding","-"
"ENSG00000267795",5.93086299857075,0.291303697748169,0.463512126760415,0.0896462771703365,0.192818133001461,"SMIM22","16:4788397-4796491","protein_coding","+"
"ENSG00000111913",2.54298904926362,0.0620205033120683,0.361622390519534,0.0896829939431674,0.192877770153434,"RIPOR2","6:24804282-25042170","protein_coding","-"
"ENSG00000131748",2587.73339001092,-0.120780839092949,0.0721729018846689,0.0897218726958227,0.192942044571402,"STARD3","17:39637090-39664201","protein_coding","+"
"ENSG00000268518",2.8090982535264,0.140694524514963,0.386399806892914,0.0898352251351745,0.193166441699255,"AC020909.3","19:50486810-50487638","lncRNA","-"
"ENSG00000278627",2.10432157273795,0.131490268298598,0.383047812120029,0.0898686652266318,0.193218981104057,"AC005962.1","17:58202352-58203003","lncRNA","-"
"ENSG00000260651",4.44071780654796,0.254954306521164,0.447971654704962,0.0898781704947313,0.193220054906258,"AF213884.3","4:102500841-102501319","lncRNA","-"
"ENSG00000137098",10.6753985259419,-0.32561970805771,0.46661301612478,0.0899430378691624,0.19332103264221,"SPAG8","9:35808045-35812272","protein_coding","-"
"ENSG00000213885",2.42435129259419,0.184335007604499,0.409399684581471,0.0899521728672657,0.19332103264221,"RPL13AP7","21:25361821-25362431","processed_pseudogene","+"
"ENSG00000262777",2.6885268851942,0.169883457813751,0.401639052871666,0.0899444955426099,0.19332103264221,"AC032044.1","17:1424473-1426484","lncRNA","+"
"ENSG00000124201",3309.40933809562,0.201423468103022,0.126337290780105,0.0900105374905658,0.193427091532461,"ZNFX1","20:49237946-49278426","protein_coding","-"
"ENSG00000141013",1248.77377786655,0.189840292521634,0.118454682072742,0.0900313147967945,0.193452364443188,"GAS8","16:90019629-90044975","protein_coding","+"
"ENSG00000147324",2640.12989591611,-0.2451972466647,0.169198880533149,0.0901297982427942,0.19361459268197,"MFHAS1","8:8783354-8893630","protein_coding","-"
"ENSG00000166035",4.03197940208798,0.169081556211883,0.401445647123461,0.0901338872853653,0.19361459268197,"LIPC","15:58410569-58569844","protein_coding","+"
"ENSG00000256628",100.694479881327,-0.268805461104776,0.184694909889411,0.0901235446823173,0.19361459268197,"ZBTB11-AS1","3:101676475-101679217","lncRNA","+"
"ENSG00000092445",871.721764542218,-0.211012527787449,0.136012243444142,0.0902024952849094,0.193742570461281,"TYRO3","15:41557675-41583589","protein_coding","+"
"ENSG00000274253",21.7311239784809,0.309994374602341,0.465673414852358,0.0902162579319155,0.193752734127052,"AC138649.1","15:22757841-22778741","lncRNA","+"
"ENSG00000273486",15.5929241757832,0.367135499150666,0.444640567776927,0.0902319660725397,0.193767073574851,"AC096992.2","3:136837338-136839021","lncRNA","-"
"ENSG00000049247",20.5757097809464,0.374372593997585,0.420804082956103,0.0902577043973504,0.193802947142229,"UTS2","1:7843083-7853512","protein_coding","-"
"ENSG00000259709",3.26931394821364,0.23139148532685,0.435558921907055,0.0902977154564025,0.193869457131704,"AC023906.4","15:52124561-52140246","lncRNA","+"
"ENSG00000198912",1215.30151564496,-0.169061392335853,0.104302910203132,0.0903085216862748,0.193873257232242,"C1orf174","1:3889125-3900293","protein_coding","-"
"ENSG00000144724",853.246289293207,0.234248567818783,0.153982545630771,0.0903628645466793,0.193970511140471,"PTPRG","3:61561569-62297609","protein_coding","+"
"ENSG00000053438",41.8690252424128,0.36792492565422,0.342135724512996,0.0903845005329192,0.193997544911343,"NNAT","20:37521206-37523690","protein_coding","+"
"ENSG00000105639",88.6274234540113,0.297464523202213,0.215338641917816,0.0904301665093218,0.194056733592468,"JAK3","19:17824780-17848071","protein_coding","-"
"ENSG00000166578",102.419146814865,-0.2469398149601,0.163937873879526,0.0904223325763727,0.194056733592468,"IQCD","12:113195441-113221094","protein_coding","-"
"ENSG00000268403",72.632273681874,-0.337395171380725,0.269116254159843,0.090515064537714,0.194219492914957,"AC132192.2","11:9459556-9460702","lncRNA","-"
"ENSG00000183647",305.372519588215,-0.251429873294743,0.167029610846105,0.0905330406942705,0.194238638809557,"ZNF530","19:57599885-57612722","protein_coding","+"
"ENSG00000143149",2803.2163207314,-0.11683520782084,0.0703045112784407,0.0905583954885011,0.194273610159563,"ALDH9A1","1:165662216-165698863","protein_coding","-"
